Content,EventTemplate,Variables
-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: 0012221,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,['0x7f9950712080>.']
objc[35391]: Class TSUAtomicLRUCache is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,objc[35391]: Class TSUAtomicLRUCache is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,[]
Invalidating watch set.,Invalidating watch set.,[]
objc[35448]: Class TSUCustomFormatData is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,objc[35448]: Class TSUCustomFormatData is implemented in both /Library/QuickLook/iWork.qlgenerator/Contents/MacOS/iWork and /System/Library/PrivateFrameworks/OfficeImport.framework/Versions/A/OfficeImport. One of the two will be used. Which one is undefined.,[]
"SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=5454332143498402824 Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}","SOSAccountThisDeviceCanSyncWithCircle sync with device failure: Error Domain=<*> Code=1035 ""Account identity not set"" UserInfo={NSDescription=Account identity not set}",['com.apple.security.sos.error']
-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: -7458279618877678162,-[ISGenerateImageOp generateImageWithCompletion:] Failed to composit image for descriptor <ISBindingImageDescriptor: <*>,['0x7f9950712080>.']
[2398081] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],[<*>] [Refusing to parse response to PROPPATCH because of content-type: [text/html; charset=UTF-8].],['com.apple.calendar.store.log.caldav.coredav']
jemmytest,jemmytest,[]
00:03:06.178 : Started generating hashes,00:03:06.178 : Started generating hashes,[]
179827292 : BTLE scanning started,<*> : BTLE scanning started,['00:03:36.715']
jemmytest,jemmytest,[]
"<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of -7285565997486715015 bytes @ 00000006 took -7024895786822269814 to complete, 49420377461855719 reads >= 1514046317000 sec.","<<<< FigByteStream >>>> FigByteStreamStatsLogOneRead: ByteStream read of <*> bytes @ <*> took <*> <*> to complete, <*> reads >= <*> sec.","['21335', '5481561', '0.501237 sec.', '16', '0.5']"
Location icon should now be in state 3008284245,Location icon should now be in state <*>,"[""'Inactive'""]"
CCFile::captureLogRun() Exiting CCFile::captureLogRun,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
AirPort: Link Up on -6160667975382232149,AirPort: Link Up on <*>,['en0']
button report: 0x80039B7,button report: 0x80039B7,[]
button report: 0X80076ED,button report: 0X80076ED,[]
dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,[]
Unrecognized attribute value: t:AbchPersonItemType,Unrecognized attribute value: t:AbchPersonItemType,[]
-_continuousScroll is deprecated for NSScrollWheel. Please use -hasPreciseScrollingDeltas.,-_continuousScroll is deprecated for NSScrollWheel. Please use -hasPreciseScrollingDeltas.,[]
-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.,-deviceDeltaY is deprecated for NSScrollWheel. Please use -scrollingDeltaY.,[]
[00:28:42.167] (Fig) signalled err=-12871,[00:28:42.167] (Fig) signalled err=-12871,[]
[00:29:04.085] <<<< CRABS >>>> crabsWaitForLoad: [0x7fbc7ac683a0] Wait time out - -1001 (msRequestTimeout -1),[00:29:04.085] <<<< CRABS >>>> crabsWaitForLoad: [0x7fbc7ac683a0] Wait time out - -1001 (msRequestTimeout -1),[]
tcp_connection_handle_connect_conditions_bad Package_for_KB2512715~31bf3856ad364e35~amd64~~6.1.1.1 failed: 3 - No network route,tcp_connection_handle_connect_conditions_bad <*> failed: 3 - No network route,['22710']
"Configuration Notice: ASL Module ""rdd_42_24"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.","Configuration Notice: ASL Module ""<*>"" claims selected messages. Those messages may not appear in standard system log files or in the ASL database.",['com.apple.corecdp.osx.asl']
send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
"NETWORK: no response from server, reachability, 0252529c, queryRetries, 0252529c","NETWORK: no response from server, reachability, 2, queryRetries, <*>",['2']
"NETWORK: requery, 8097409435735325492 8097409435735325492 8097409435735325492 8097409435735325492 1901591 items, fQueryRetries, 8097409435735325492 fLastRetryTimestamp, -5224756755359850354","NETWORK: requery, 0, 0, 0, 0, <*> items, fQueryRetries, <*> fLastRetryTimestamp, <*>","['284,', '0,', '520934130.6']"
Failed to stop a scan - central is not powered on: 4,Failed to stop a scan - central is not powered on: 4,[]
"device_generate_desktop_screenshot: authw 0x7fa82407ea00(2000), shield 0x7fa82435f400(2001)","device_generate_desktop_screenshot: authw 0x7fa82407ea00(2000), shield 0x7fa82435f400(2001)",[]
[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),[HID] [ATC] AppleDeviceManagementHIDEventService::processWakeReason Wake reason: Host (0x01),[]
en0: channel changed to 47288320,en0: channel changed to <*>,['1']
AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = 0x02801000,AppleThunderboltNHIType2::waitForOk2Go2Sx - retries = <*>,['7']
dnssd_clientstub ConnectToServer: connect()-> No of tries: 0x7fce16267800,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['2']
Thermal pressure state: 10.10.34.11:9000/pjhe/logs/2kSOSP.log:138548+7292 Memory pressure state: 0,Thermal pressure state: <*> Memory pressure state: 0,['1']
dnssd_clientstub ConnectToServer: connect()-> No of tries: -8475679647841427708,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['3']
ARPT: -966013175018359901 AirPort_Brcm43xx::powerChange: System Sleep,ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,['720406.265686:']
ARPT: -2051219911597308805 wl0: setup_keepalive: Remote IP: 3963698556744744747,ARPT: <*> wl0: setup_keepalive: Remote IP: <*>,"['720413.304306:', '17.249.12.81']"
AppleCamIn::wakeEventHandlerThread,AppleCamIn::wakeEventHandlerThread,[]
en0: BSSID changed to mnt/hadoop/dfs/data/current/subdir56,en0: BSSID changed to <*>,['5c:50:15:4c:18:13']
en0: BSSID changed to 0x1880a8e0,en0: BSSID changed to <*>,['5c:50:15:4c:18:13']
8063831442998721547 deny network-outbound /private/var/run/mDNSResponder,<*> deny network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(35762)']
RTC: PowerByCalendarDate setting ignored,RTC: PowerByCalendarDate setting ignored,[]
ARPT: 1514041506000 AirPort_Brcm43xx::powerChange: System Sleep,ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,['720580.338311:']
Wake reason: RTC (Alarm),Wake reason: RTC (Alarm),[]
Sandbox: 3652427357251545055 deny(1) network-outbound /private/var/run/mDNSResponder,Sandbox: <*> deny(1) network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(35773)']
"PM response took 824.2 KB ms (54, powerd)","PM response took <*> ms (54, powerd)",['1988']
Wake reason: EC.SleepTimer (SleepTimer),Wake reason: EC.SleepTimer (SleepTimer),[]
"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3","USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",[]
ASL Sender Statistics,ASL Sender Statistics,[]
**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- Package_for_KB3149090~31bf3856ad364e35~amd64~~6.1.1.1 ****,**** [BroadcomBluetoothHostControllerUSBTransport][start] -- Completed (matched on Device) -- <*> ****,['0x6000']
"hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0","hibernate_newruntime_map time: 0 ms, IOPolledFilePollersOpen(), ml_get_interrupts_enabled 0",[]
"hibernate_machine_init pagesDone 451550 sum2 4886d9d9, time: 197 ms, disk(0x20000) 799 Mb/s, comp bytes: 40017920 time: 27 ms 1412 Mb/s, crypt bytes: 160550912 time: 39 ms 3904 Mb/s","hibernate_machine_init pagesDone 451550 sum2 4886d9d9, time: 197 ms, disk(0x20000) 799 Mb/s, comp bytes: 40017920 time: 27 ms 1412 Mb/s, crypt bytes: 160550912 time: 39 ms 3904 Mb/s",[]
vm_compressor_fastwake_warmup (581519 - 591525) - starting,vm_compressor_fastwake_warmup (581519 - 591525) - starting,[]
BuildActDeviceEntry exit,BuildActDeviceEntry exit,[]
AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,[]
__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,[]
Location icon should now be in state 3734829,Location icon should now be in state <*>,"[""'Active'""]"
Location icon should now be in state -6299730951392868297,Location icon should now be in state <*>,"[""'Inactive'""]"
KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus: keychain: -25300,[]
KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus: keychain: -25300,[]
KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus: keychain: -25300,[]
Error returned from iconservicesagent: (null),Error returned from iconservicesagent: (null),[]
2017-07-05 10:52:16.779 ksfetch[35863/0x7fff79824000] [lvl=2] main() Fetcher received a request: <NSMutableURLRequest: 0x100501610> { URL: https://root24_local/service/update2?cup2hreq=a7873a51b1cb55518e420d20dff47d463781ed3f7aa83c3153129eefb148070b&cup2key=7:2501762722 },2017-07-05 10:52:16.779 ksfetch[35863/0x7fff79824000] [lvl=2] main() Fetcher received a request: <NSMutableURLRequest: 0x100501610> { URL: https://<*>/service/update2?cup2hreq=a7873a51b1cb55518e420d20dff47d463781ed3f7aa83c3153129eefb148070b&cup2key=7:2501762722 },['tools.google.com']
2017-07-05 10:52:16.977 GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.,2017-07-05 10:52:16.977 GoogleSoftwareUpdateAgent[35861/0x700000323000] [lvl=2] -[KSPrefetchAction performAction] KSPrefetchAction no updates to prefetch.,[]
KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,[]
0918391 | I | VoipWrapper  | DAVEngineImpl.cpp:1400:Close             | close video chat. llFriendUIN = 3313241687,<*> <*> | I | VoipWrapper | DAVEngineImpl.cpp:1400:Close | close video chat. llFriendUIN = <*>,"['2017/07/05 10:57:01.130', '1742124257.']"
IOThunderboltSwitch2593911(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 858.0 B unplug = 0,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,"['<0>', '12']"
<IMMacNotificationCenterManager: 0x7fdcc9d16380>: notification observer: -4165562468976768862   notification: __CFNotification 0x7fdcc9d19110 {name = _NSDoNotDisturbEnabledNotification},<IMMacNotificationCenterManager: 0x7fdcc9d16380>: notification observer: <*> notification: __CFNotification 0x7fdcc9d19110 {name = _NSDoNotDisturbEnabledNotification},['com.apple.FaceTime']
"Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0","Setting BTCoex Config: enable_2G:1, profile_2g:0, enable_5G:1, profile_5G:0",[]
CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,CCIOReporterFormatter::addRegistryChildToChannelDictionary streams 7,[]
Received Capture Event,Received Capture Event,[]
CCFile::captureLogRun Skipping current file Dir file 2603891 Current File 1514044395000,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-05_11,01,55.983179]-AirPortBrcm4360_Logs-006.txt,', '[2017-07-05_11,01,55.983179]-AirPortBrcm4360_Logs-006.txt']"
-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,-[NetworkAnalyticsEngine _writeJournalRecord:fromCellFingerprint:key:atLOI:ofKind:lqm:isFaulty:] Hashing of the primary key failed. Dropping the journal record.,[]
CCProfileMonitor::freeResources done,CCProfileMonitor::freeResources done,[]
AppleCamIn::systemWakeCall - messageType = 2202821,AppleCamIn::systemWakeCall - messageType = <*>,['0xE0000340']
tcp_connection_destination_perform_socket_connect 1060814796407897179 connectx to 106973125 failed: [50] Network is down,tcp_connection_destination_perform_socket_connect <*> connectx to <*> failed: [50] Network is down,"['44073', '123.125.50.30:143@0']"
<IMMacNotificationCenterManager: /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/17288ea8-cbf4-4f0e-94fe-853fd2735f29 HTTP/1.1    NC Disabled: NO,<IMMacNotificationCenterManager: <*> NC Disabled: NO,['0x7ff1b2d17980>:']
<IMMacNotificationCenterManager: 0x7ff1b2d17980>:   DND Enabled: NO,<IMMacNotificationCenterManager: 0x7ff1b2d17980>: DND Enabled: NO,[]
Error returned from iconservicesagent: (null),Error returned from iconservicesagent: (null),[]
CGXDisplayDidWakeNotification Package_for_KB2929733~31bf3856ad364e35~amd64~~6.1.1.0 posting kCGSDisplayDidWake,CGXDisplayDidWakeNotification <*> posting kCGSDisplayDidWake,['[723587602857832]:']
<IMMacNotificationCenterManager: 0x7ff1b2e00ba0>:   DND Enabled: /bgl/apps/SWL/performance/MINIBEN///2005.09.20-18.06.05,<IMMacNotificationCenterManager: 0x7ff1b2e00ba0>: DND Enabled: <*>,['NO']
__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! 1977990 3352763948,__42-[NETClientConnection evaluateCrazyIvan46]_block_invoke CI46 - Hit by torpedo! <*> <*> <*>,"['QQ.10018', 'tc22930 125.39.240.34:14000']"
dnssd_clientstub ConnectToServer: connect()-> No of tries: 2747231,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['3']
button report: 0x8002bdf,button report: 0x8002bdf,[]
send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,send_datagram_available_ping: pid 445 failed to act on a ping it dequeued before timing out.,[]
en0: BSSID changed to 1514039492000,en0: BSSID changed to <*>,['88:75:56:a0:95:ed']
ARPT: 2551649 wl0: MDNS: IPV4 Addr: rdd_42_36,ARPT: <*> wl0: MDNS: IPV4 Addr: <*>,"['724509.898718:', '10.105.160.226']"
"USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3","USBMSC Identifier (non-unique): 000000000820 0x5ac 0x8406 0x820, 3",[]
en0: BSSID changed to 2966751869,en0: BSSID changed to <*>,['88:75:56:a0:95:ed']
Daemon connection invalidated!,Daemon connection invalidated!,[]
AppleCamIn::systemWakeCall - messageType = 0006950,AppleCamIn::systemWakeCall - messageType = <*>,['0xE0000340']
CCFile::captureLog Received Capture notice id: 170246744 reason = user/root/randtxt4/_temporary/_task_200811101024_0010_m_001716_0,CCFile::captureLog Received Capture notice id: <*> reason = <*>,"['1499288625.645942,', 'AuthFail:sts:5_rsn:0']"
CCFile::captureLog Received Capture notice id: 2332909 reason = -3170270010972115378,CCFile::captureLog Received Capture notice id: <*> reason = <*>,"['1499288652.126295,', 'AuthFail:sts:5_rsn:0']"
CCFile::captureLogRun() Exiting CCFile::captureLogRun,CCFile::captureLogRun() Exiting CCFile::captureLogRun,[]
CCFile::captureLog,CCFile::captureLog,[]
ARPT: StateSnapshots AQM agg results 0x8001 len hi/lo: 0x0 mnt/hadoop/dfs/data/current/subdir3 BAbitmap(0-3) 0 0 0 0,ARPT: <*> AQM agg results 0x8001 len hi/lo: 0x0 <*> BAbitmap(0-3) 0 0 0 0,"['724786.252727:', '0x26']"
CCFile::captureLog Received Capture notice id: 2215517976324634098 reason = 9014154925388243050,CCFile::captureLog Received Capture notice id: <*> reason = <*>,"['1499288659.752738,', 'AuthFail:sts:5_rsn:0']"
CCFile::captureLogRun Skipping current file Dir file Package_for_KB2647753~31bf3856ad364e35~amd64~~6.1.4.0 Current File fecdd5a9-3ca0-4c82-9336-63b7774f738e,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-05_14,04,25.118445]-AirPortBrcm4360_Logs-040.txt,', '[2017-07-05_14,04,25.118445]-AirPortBrcm4360_Logs-040.txt']"
doSaveChannels@286: Will write to: 1514042064000 - 6147898566868510104,doSaveChannels@286: Will write to: <*> - <*>,"['/Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-05_14,04,24.831957]', 'AssocFail:sts:5_rsn:0.xml']"
CCFile::captureLog Received Capture notice id: user/root/sortrand/_temporary/_task_200811092030_0002_r_000318_0 reason = 0847020,CCFile::captureLog Received Capture notice id: <*> reason = <*>,"['1499288667.823332,', 'AuthFail:sts:5_rsn:0']"
CCFile::captureLog Received Capture notice id: 2769639 reason = -1592043549272047369,CCFile::captureLog Received Capture notice id: <*> reason = <*>,"['1499288667.956536,', 'AuthFail:sts:5_rsn:0']"
CCFile::captureLog Received Capture notice id: 6039898256291822367 reason = 2059389709317340334,CCFile::captureLog Received Capture notice id: <*> reason = <*>,"['1499288672.969558,', 'AuthFail:sts:5_rsn:0']"
Received Capture Event,Received Capture Event,[]
CCFile::captureLog,CCFile::captureLog,[]
CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,CCIOReporterFormatter::refreshSubscriptionsFromStreamRegistry clearing out any previous subscriptions,[]
network changed: 1213582438865696738 DNS! Proxy SMB,network changed: <*> <*> DNS! Proxy SMB,['v4(en0+:10.105.160.226) v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f)']
"ARPT: 737.0 B IOPMPowerSource Information: onWake,  SleepType: Normal Sleep,  'ExternalConnected': No, 'TimeRemaining': 3357894241","ARPT: <*> IOPMPowerSource Information: onWake, SleepType: Normal Sleep, 'ExternalConnected': No, 'TimeRemaining': <*>","['724869.297011:', '4551,']"
nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from 27321969 to 0244c1dc,nw_nat64_post_new_ifstate successfully changed NAT64 ifstate from <*> to <*>,"['0x8000000000000000', '0x4']"
__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,__73-[NetworkAnalyticsEngine observeValueForKeyPath:ofObject:change:context:]_block_invoke unexpected switch value 2,[]
IOHibernatePollerOpen(0),IOHibernatePollerOpen(0),[]
"hibernate_machine_init: state 2, image pages 446175, sum was d4e6c0b2, imageSize 0x2aea6000, image1Size 0x215a4000, conflictCount 5848, nextFree 5887","hibernate_machine_init: state 2, image pages 446175, sum was d4e6c0b2, imageSize 0x2aea6000, image1Size 0x215a4000, conflictCount 5848, nextFree 5887",[]
[HID] [MT] AppleMultitouchDevice::willTerminate entered,[HID] [MT] AppleMultitouchDevice::willTerminate entered,[]
Bluetooth -- LE is supported - Disable LE meta event,Bluetooth -- LE is supported - Disable LE meta event,[]
ASSERTION FAILED: dvcAddrRef != ((void *)0) -[DriverServices getDeviceAddress:] line: 2789,ASSERTION FAILED: dvcAddrRef != ((void *)0) -[DriverServices getDeviceAddress:] line: 2789,[]
hibernate_rebuild completed - took 10042450943433 msecs,hibernate_rebuild completed - took 10042450943433 msecs,[]
AppleActuatorDevice::stop Entered,AppleActuatorDevice::stop Entered,[]
AppleActuatorDevice::start Entered,AppleActuatorDevice::start Entered,[]
ARPT: 09.910337]-AirPortBrcm4360_Logs-047.txt AirPort_Brcm43xx::powerChange: System Sleep,ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,['725147.528572:']
IOThunderboltSwitch10.10.34.7985460426680885040:9000/pjhe/logs/2kSOSP.log:123964+7292(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = 7985460426680885040 unplug = 0,IOThunderboltSwitch<0>(0x0)::listenerCallback - Thunderbolt HPD packet for route = 0x0 port = <*> unplug = 0,"['<0>', '11']"
hibernate_page_list_setall found pageCount 3070727816,hibernate_page_list_setall found pageCount <*>,['488653']
"bitmap_size 0x7f0fc, previewSize 0x4028, writing 2376790 pages @ 0x97144","bitmap_size 0x7f0fc, previewSize 0x4028, writing <*> pages @ 0x97144",['488299']
AppleCamIn::handleWakeEvent_gated,AppleCamIn::handleWakeEvent_gated,[]
IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,IO80211AWDLPeerManager::setAwdlAutoMode Resuming AWDL,[]
ARPT: 1514038533000 AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,ARPT: <*> AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,['725209.960568:']
CCFile::captureLogRun Skipping current file Dir file 3312641653 Current File 0007789,CCFile::captureLogRun Skipping current file Dir file <*> Current File <*>,"['[2017-07-05_16,05,05.078442]-io80211Family-008.pcapng,', '[2017-07-05_16,05,05.078442]-io80211Family-008.pcapng']"
ARPT: 2039230511363331616 AirPort_Brcm43xx::powerChange: System Sleep,ARPT: <*> AirPort_Brcm43xx::powerChange: System Sleep,['725218.810934:']
[HID] [MT] AppleMultitouchDevice::willTerminate entered,[HID] [MT] AppleMultitouchDevice::willTerminate entered,[]
CCFile::captureLog Received Capture notice id: 1497092 reason = /Library/Logs/CrashReporter/CoreCapture/com.apple.iokit.IO80211Family/[2017-07-07_00,CCFile::captureLog Received Capture notice id: <*> reason = <*>,"['1499295963.492254,', 'RoamFail:sts:1_rsn:1']"
"IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)","IO80211AWDLPeerManager::setAwdlSuspendedMode() Suspending AWDL, enterQuietMode(true)",[]
Saw change in network reachability 0x008b6fb5,Saw change in network reachability <*>,['(isReachable=0)']
en0: manual intervention required!,en0: manual intervention required!,[]
<IMMacNotificationCenterManager: -3990317238913332296    NC Disabled: NO,<IMMacNotificationCenterManager: <*> NC Disabled: NO,['0x7ff1b2d17980>:']
"DB Error: 1 ""no such table: 7583807825342916938","DB Error: 1 ""no such table: <*>","['tb_c2cMsg_2658655094""']"
"NETWORK: requery, 0x04d64dc0 0x04d64dc0 0x04d64dc0 0x04d64dc0 1514038682000 items, fQueryRetries, 0x04d64dc0 fLastRetryTimestamp, 2937490195","NETWORK: requery, 0, 0, 0, 0, <*> items, fQueryRetries, <*> fLastRetryTimestamp, <*>","['252,', '0,', '520989480.3']"
CCFile::captureLog Received Capture notice id: 2950240925 reason = 138284916,CCFile::captureLog Received Capture notice id: <*> reason = <*>,"['1499297069.333005,', 'AuthFail:sts:5_rsn:0']"
ARPT: 0x01d7a160 framerdy 0x0 bmccmd AirPortBrcm4360_Logs-001.txt framecnt 1024,ARPT: <*> framerdy 0x0 bmccmd <*> framecnt 1024,"['725996.598754:', '3']"
ARPT: 8763662564934652249 AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,ARPT: <*> AQM agg params 0xfc0 maxlen hi/lo 0x0 0xffff minlen 0x0 adjlen 0x0,['725996.811165:']
doSaveChannels@286: Will write to: 0008578 - 1514038440000##7041##548365##8661##15496##27194480,doSaveChannels@286: Will write to: <*> - <*>,"['/Library/Logs/CrashReporter/CoreCapture/IOReporters/[2017-07-05_16,24,29.663045]', 'AuthFail:sts:5_rsn:0.xml']"
button report: 0x8002bdf,button report: 0x8002bdf,[]
"CCLogTap::profileRemoved, Owner: 1030841, Name: 27320969","CCLogTap::profileRemoved, Owner: <*>, Name: <*>","['com.apple.iokit.IO80211Family', 'IO80211AWDLPeerManager']"
Location icon should now be in state 0x00670033,Location icon should now be in state <*>,"[""'Inactive'""]"
ASL Sender Statistics,ASL Sender Statistics,[]
KeychainGetICDPStatus: keychain: -25300,KeychainGetICDPStatus: keychain: -25300,[]
KeychainGetICDPStatus: status: off,KeychainGetICDPStatus: status: off,[]
Location icon should now be in state 3290590392,Location icon should now be in state <*>,"[""'Active'""]"
<IMMacNotificationCenterManager: 0x7fdcc9d16380>: Updating enabled: NO   (Topics: ( )),<IMMacNotificationCenterManager: 0x7fdcc9d16380>: Updating enabled: NO (Topics: ( )),[]
"device_generate_lock_screen_screenshot: authw 0x7fa82502bc00(2000)[0, 0, 0, 0] shield 0x7fa823930c00(2001), dev [1440,900]","device_generate_lock_screen_screenshot: authw 0x7fa82502bc00(2000)[0, 0, 0, 0] shield 0x7fa823930c00(2001), dev [1440,900]",[]
ARPT: 0x1b786f60 wl0: setup_keepalive: Local IP: broadcast_26_piece0,ARPT: <*> wl0: setup_keepalive: Local IP: <*>,"['728046.456828:', '10.142.108.38']"
dnssd_clientstub ConnectToServer: connect()-> No of tries: 4313569,dnssd_clientstub ConnectToServer: connect()-> No of tries: <*>,['3']
AppleCamIn::systemWakeCall - messageType = 591323161994959677,AppleCamIn::systemWakeCall - messageType = <*>,['0xE0000340']
CCFile::captureLog,CCFile::captureLog,[]
"ARPT: 132944611 wl0: setup_keepalive: interval 5708405953850477535 retry_interval 30, retry_count 10","ARPT: <*> wl0: setup_keepalive: interval <*> retry_interval 30, retry_count 10","['728173.580097:', '900,']"
ARPT: 703049809255765647 wl0: MDNS: IPV4 Addr: NeteaseMusic,ARPT: <*> wl0: MDNS: IPV4 Addr: <*>,"['728173.580149:', '10.142.108.38']"
10.251.30.179 deny network-outbound /private/var/run/mDNSResponder,<*> deny network-outbound /private/var/run/mDNSResponder,['com.apple.Addres(36227)']
2679651 <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.,<*> <<<< CRABS >>>> crabsFlumeHostAvailable: [0x7f961cf08cf0] Byte flume reports host available again.,['[17:22:36.133]']
setting hostname to 9074030793567748915,setting hostname to <*>,"['""calvisitor-10-105-163-9.calvisitor.1918.berkeley.edu""']"
dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,dnssd_clientstub ConnectToServer: connect() failed path:/var/run/mDNSResponder Socket:4 Err:-1 Errno:1 Operation not permitted,[]
IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from /var/lib/nova/instances/78dc1847-8848-49cc-933e-9239b12c9dcf_del to 3579462,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from <*> to <*>,"['AUTO', 'SUSPENDED']"
en0: BSSID changed to -730776401372551814,en0: BSSID changed to <*>,['00:a2:ee:1a:71:8c']
"Unexpected payload found for message 9, dataLen 0","Unexpected payload found for message 9, dataLen 0",[]
AppleCamIn::systemWakeCall - messageType = 132424581,AppleCamIn::systemWakeCall - messageType = <*>,['0xE0000340']
Location icon should now be in state /openstack/2013-10-17 HTTP/1.1,Location icon should now be in state <*>,"[""'Inactive'""]"
network changed: DNS* Proxy,network changed: DNS* Proxy,[]
IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from 5390763359901143305 to Thu Aug 04 15:31:25 PDT 2005,IO80211AWDLPeerManager::setAwdlOperatingMode Setting the AWDL operation mode from <*> to <*>,"['AUTO', 'SUSPENDED']"
