Content,EventTemplate,Variables
jk2_init() Found child 2700273009170 in scoreboard slot 2730091,jk2_init() Found child <*> in scoreboard slot <*>,"['1933', '6']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
jk2_init() Found child -76237327user/root/rand6/_temporary/_task_200811101024_0013_m_002009_15385061487 in scoreboard slot user/root/rand6/_temporary/_task_200811101024_0013_m_002009_1,jk2_init() Found child <*> in scoreboard slot <*>,"['1934', '9']"
mod_jk child workerEnv in error state 593.1 KB,mod_jk child workerEnv in error state <*>,['6']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
jk2_init() Found child 5207058276541203 in scoreboard slot 70582765,jk2_init() Found child <*> in scoreboard slot <*>,"['1936', '8']"
jk2_init() Found child 22906384231395969 in scoreboard slot 2906384231,jk2_init() Found child <*> in scoreboard slot <*>,"['1935', '7']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 0246dbec,mod_jk child workerEnv in error state <*>,['7']
jk2_init() Found child 14079358102744498573971357 in scoreboard slot 27444985,jk2_init() Found child <*> in scoreboard slot <*>,"['1937', '6']"
jk2_init() Found child 16550x025c00096478 in scoreboard slot 0x025c0009,jk2_init() Found child <*> in scoreboard slot <*>,"['1938', '9']"
jk2_init() Found child 4614530673206341566 in scoreboard slot 1514044500000##7214##549659##8661##16256##33217764,jk2_init() Found child <*> in scoreboard slot <*>,"['1950', '9']"
jk2_init() Found child 1308-70480888704275867364492 in scoreboard slot -7048088870427586736,jk2_init() Found child <*> in scoreboard slot <*>,"['1951', '7']"
jk2_init() Found child 7338929918024696cc801024696cc8024696cc in scoreboard slot 024696cc,jk2_init() Found child <*> in scoreboard slot <*>,"['1949', '6']"
jk2_init() Found child 12166115broadcast_4916022010broadcast_4 in scoreboard slot broadcast_4,jk2_init() Found child <*> in scoreboard slot <*>,"['1948', '8']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 6828263829429857572,mod_jk child workerEnv in error state <*>,['8']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 1514045177000,mod_jk child workerEnv in error state <*>,['8']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 2426131,mod_jk child workerEnv in error state <*>,['6']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 369.3 KB,mod_jk child workerEnv in error state <*>,['7']
jk2_init() Found child 6910.251.127.4710.251.127.4711070761310.251.127.4720142 in scoreboard slot 10.251.127.47,jk2_init() Found child <*> in scoreboard slot <*>,"['1957', '8']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 27189469,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 3230110.1 KB610.1 KB37 in scoreboard slot 10.1 KB,jk2_init() Found child <*> in scoreboard slot <*>,"['1959', '9']"
jk2_init() Found child 271514038680000##7117##548865##8661##16256##273924759511 in scoreboard slot 1514038680000##7117##548865##8661##16256##27392475,jk2_init() Found child <*> in scoreboard slot <*>,"['1958', '6']"
jk2_init() Found child 2244903517044210.10.34.11:9000/pjhe/logs/2kSOSP.log:175008+72920975 in scoreboard slot 10.10.34.11:9000/pjhe/logs/2kSOSP.log:175008+7292,jk2_init() Found child <*> in scoreboard slot <*>,"['1961', '8']"
jk2_init() Found child 1857061131805920430446170 in scoreboard slot 7061131805920430446,jk2_init() Found child <*> in scoreboard slot <*>,"['1962', '6']"
jk2_init() Found child /var/log/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/DriverLogs//[2017-07-03_16 in scoreboard slot -6618090096819679591,jk2_init() Found child <*> in scoreboard slot <*>,"['1963', '9']"
jk2_init() Found child mnt/hadoop/dfs/data/current/subdir33 in scoreboard slot -8703611999267892995,jk2_init() Found child <*> in scoreboard slot <*>,"['1964', '7']"
jk2_init() Found child 259Package_for_KB3177186~31bf3856ad364e35~amd64~~6.1.1.1920 in scoreboard slot Package_for_KB3177186~31bf3856ad364e35~amd64~~6.1.1.1,jk2_init() Found child <*> in scoreboard slot <*>,"['1966', '6']"
jk2_init() Found child 5183831565578080242 in scoreboard slot 10.250.11.85,jk2_init() Found child <*> in scoreboard slot <*>,"['1967', '9']"
jk2_init() Found child 6465095453192394775973319239477523192394775113192394775 in scoreboard slot 3192394775,jk2_init() Found child <*> in scoreboard slot <*>,"['1965', '8']"
jk2_init() Found child 10.251.194.245 in scoreboard slot 7078766226078740026,jk2_init() Found child <*> in scoreboard slot <*>,"['1970', '6']"
jk2_init() Found child -3573208405519699182 in scoreboard slot broadcast_3,jk2_init() Found child <*> in scoreboard slot <*>,"['1984', '10']"
jk2_init() Found child /Library/Logs/CrashReporter/CoreCapture/com.apple.driver.AirPort.Brcm4360.0/[2017-07-07_16 in scoreboard slot 3255241453,jk2_init() Found child <*> in scoreboard slot <*>,"['1990', '9']"
jk2_init() Found child 3700085199510 in scoreboard slot 0008519,jk2_init() Found child <*> in scoreboard slot <*>,"['1999', '6']"
jk2_init() Found child  1514043540000 in scoreboard slot 25.108710]-io80211Family-007.pcapng,jk2_init() Found child <*> in scoreboard slot <*>,"['2000', '7']"
jk2_init() Found child 2017-07-07 16:03205955551:36 +0000 confidence=1 from=(null)/(null) (UABestAppSuggestionManager.m #313205955551) in scoreboard slot 3205955551,jk2_init() Found child <*> in scoreboard slot <*>,"['1998', '9']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 0x1efc7020,mod_jk child workerEnv in error state <*>,['10']
mod_jk child workerEnv in error state 3764836840384130740,mod_jk child workerEnv in error state <*>,['6']
mod_jk child workerEnv in error state 1514039059000,mod_jk child workerEnv in error state <*>,['10']
jk2_init() Found child 2019353593 in scoreboard slot 2607:f140:400:a01b:c6b3:1ff:fecd:467f,jk2_init() Found child <*> in scoreboard slot <*>,"['2002', '8']"
jk2_init() Found child -4263542047035353248258354204703535324825833542047035353248258382058354204703535324825852254 in scoreboard slot 3542047035353248258,jk2_init() Found child <*> in scoreboard slot <*>,"['2001', '9']"
jk2_init() Found child 4330492827229602922862223 in scoreboard slot 2722960,jk2_init() Found child <*> in scoreboard slot <*>,"['2005', '7']"
jk2_init() Found child -4052810234151403909800001514039098000327151403909800093 in scoreboard slot 1514039098000,jk2_init() Found child <*> in scoreboard slot <*>,"['2004', '6']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 1514038740000##7189##549608##8661##16256##27457484,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 1920931690498309324bfa0003 in scoreboard slot 1920931690498309324,jk2_init() Found child <*> in scoreboard slot <*>,"['2007', '8']"
jk2_init() Found child 0007681514041560000##7189##549659##8661##16256##30315546 in scoreboard slot 1514041560000##7189##549659##8661##16256##30315546,jk2_init() Found child <*> in scoreboard slot <*>,"['2006', '9']"
jk2_init() Found child -2794533871450434534 in scoreboard slot -6811519872198278365,jk2_init() Found child <*> in scoreboard slot <*>,"['2008', '6']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state mnt/hadoop/dfs/data/current/subdir16,mod_jk child workerEnv in error state <*>,['7']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 1514045340000##0##549659##8661##16256##34086757,mod_jk child workerEnv in error state <*>,['9']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 2607:f140:6000:8:3065:65eb:758e:972a,mod_jk child workerEnv in error state <*>,['7']
jk2_init() Found child -rdd_42_5212310rdd_42_5242rdd_42_5668424 in scoreboard slot rdd_42_5,jk2_init() Found child <*> in scoreboard slot <*>,"['2028', '9']"
jk2_init() Found child 9550834615105-75845425300816573012332 in scoreboard slot -7584542530081657301,jk2_init() Found child <*> in scoreboard slot <*>,"['2027', '7']"
jk2_init() Found child 2151404443100051151404443100069151404443100065115140444310005325732 in scoreboard slot 1514044431000,jk2_init() Found child <*> in scoreboard slot <*>,"['2029', '8']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
"mod_jk child workerEnv in error state 1499288667.823332, reason = AuthFail:sts:5_rsn:0",mod_jk child workerEnv in error state <*>,['6']
mod_jk child workerEnv in error state 201706092018_0024_m_000120_1145,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 2019352994 in scoreboard slot /g/g0/spelce1/Linpack_SWL,jk2_init() Found child <*> in scoreboard slot <*>,"['2030', '6']"
jk2_init() Found child /v2/e9077c9114551b23abax469077c9114551b23abax3ac5077c9114551b23abax4c6b8a9e885077c9114551b23abaxf56a077c9114551b23abax608/os-server-external-events HTTP/1.1 in scoreboard slot 077c9114551b23abax,jk2_init() Found child <*> in scoreboard slot <*>,"['2031', '7']"
jk2_init() Found child -7238035741206373733 in scoreboard slot -9001895211102825241,jk2_init() Found child <*> in scoreboard slot <*>,"['2032', '9']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state -664656559337730574,mod_jk child workerEnv in error state <*>,['6']
mod_jk child workerEnv in error state 0245a09c,mod_jk child workerEnv in error state <*>,['6']
mod_jk child workerEnv in error state 10.251.30.85,mod_jk child workerEnv in error state <*>,['7']
jk2_init() Found child 6516236151023615100236151061123615106236151077710 in scoreboard slot 2361510,jk2_init() Found child <*> in scoreboard slot <*>,"['2042', '8']"
jk2_init() Found child -1151404459500056140031151404459500007143783 in scoreboard slot 1514044595000,jk2_init() Found child <*> in scoreboard slot <*>,"['2045', '9']"
jk2_init() Found child 395 151403988000094091440 1514039880000609637 in scoreboard slot  1514039880000,jk2_init() Found child <*> in scoreboard slot <*>,"['2051', '8']"
jk2_init() Found child 1514038633112915766000 in scoreboard slot 3311291576,jk2_init() Found child <*> in scoreboard slot <*>,"['2059', '7']"
jk2_init() Found child -17338030en0:10.105.162.105v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f)- -7614en0:10.105.162.105v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f)- -60767 in scoreboard slot en0:10.105.162.105v6(en0:2607:f140:6000:8:c6b3:1ff:fecd:467f)- -,jk2_init() Found child <*> in scoreboard slot <*>,"['2060', '9']"
jk2_init() Found child en0:2607:f140:6000:B C X+ X- Y+ Y- Z+ Z-:c6b3:1ff:fecd:467f in scoreboard slot B C X+ X- Y+ Y- Z+ Z-,jk2_init() Found child <*> in scoreboard slot <*>,"['2061', '8']"
jk2_init() Found child 2877289271352111514772291 in scoreboard slot 8772892713521115147,jk2_init() Found child <*> in scoreboard slot <*>,"['2081', '6']"
jk2_init() Can't find child /home/greeno/raptor.new.dev.3d.BGL.CXX_XL.MPI.ex in scoreboard,jk2_init() Can't find child <*> in scoreboard,['2082']
jk2_init() Found child 27394469 in scoreboard slot -6695620358347030339,jk2_init() Found child <*> in scoreboard slot <*>,"['2083', '8']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state -4651707530079874243,mod_jk child workerEnv in error state <*>,['6']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child init 1 -2,mod_jk child init 1 -2,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state Package_for_KB2931356~31bf3856ad364e35~amd64~~6.1.1.0,mod_jk child workerEnv in error state <*>,['9']
jk2_init() Can't find child -1750007847201154657 in scoreboard,jk2_init() Can't find child <*> in scoreboard,['2085']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child init 1 -2,mod_jk child init 1 -2,[]
jk2_init() Can't find child user/root/rand3/_temporary/_task_200811101024_0005_m_001091_0 in scoreboard,jk2_init() Can't find child <*> in scoreboard,['2086']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child init 1 -2,mod_jk child init 1 -2,[]
jk2_init() Can't find child 1514038671000 in scoreboard,jk2_init() Can't find child <*> in scoreboard,['2087']
jk2_init() Found child mnt/hadoop/dfs/data/current/subdir21 in scoreboard slot -9110604833387121363,jk2_init() Found child <*> in scoreboard slot <*>,"['2084', '9']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state e3871ffd,mod_jk child workerEnv in error state <*>,['7']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child init 1 -2,mod_jk child init 1 -2,[]
Directory index forbidden by rule: /var/www/html/,Directory index forbidden by rule: /var/www/html/,[]
Directory index forbidden by rule: /var/www/html/,Directory index forbidden by rule: /var/www/html/,[]
jk2_init() Found child -148510901514038440000##7047##548365##8661##15876##2719797281514038440000##7047##548365##8661##15876##271979727111514038440000##7047##548365##8661##15876##271979720157 in scoreboard slot 1514038440000##7047##548365##8661##15876##27197972,jk2_init() Found child <*> in scoreboard slot <*>,"['2760', '6']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 186297662,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child Package_for_KB2952664~31bf3856ad364e35~amd64~~6.1.19.0 in scoreboard slot 2618670,jk2_init() Found child <*> in scoreboard slot <*>,"['2763', '7']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state -6909400912794057067,mod_jk child workerEnv in error state <*>,['6']
Directory index forbidden by rule: /var/www/html/,Directory index forbidden by rule: /var/www/html/,[]
jk2_init() Found child 4322081 in scoreboard slot 3271199282,jk2_init() Found child <*> in scoreboard slot <*>,"['2773', '6']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 165966499,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 04D3147.31.138.75DF2DE147.31.138.75BFFFF0D081AF0DAD2 in scoreboard slot 147.31.138.75,jk2_init() Found child <*> in scoreboard slot <*>,"['2813', '7']"
jk2_init() Found child -5957060034695163774 in scoreboard slot 1514041980000##7200##549659##8661##16256##30729733,jk2_init() Found child <*> in scoreboard slot <*>,"['2815', '8']"
jk2_init() Found child 0x002744898390003 in scoreboard slot 27448983,jk2_init() Found child <*> in scoreboard slot <*>,"['2812', '6']"
jk2_init() Found child 0x77c147765458114550458e7b in scoreboard slot 147765458,jk2_init() Found child <*> in scoreboard slot <*>,"['2811', '9']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state Package_for_KB3005607~31bf3856ad364e35~amd64~~6.1.1.0,mod_jk child workerEnv in error state <*>,['6']
mod_jk child workerEnv in error state 34054759,mod_jk child workerEnv in error state <*>,['6']
mod_jk child workerEnv in error state 7654726977769174867,mod_jk child workerEnv in error state <*>,['6']
mod_jk child workerEnv in error state 8473858691873523269,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 0010331 in scoreboard slot 104472982,jk2_init() Found child <*> in scoreboard slot <*>,"['2823', '9']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 203231503833343000000000594c31304b34323934303257,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 1418325 in scoreboard slot Package_for_RollupFix~31bf3856ad364e35~amd64~~7601.23545.1.4,jk2_init() Found child <*> in scoreboard slot <*>,"['2824', '10']"
Directory index forbidden by rule: /var/www/html/,Directory index forbidden by rule: /var/www/html/,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 0x7fe13512cf70,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 1864619 in scoreboard slot 10.251.66.3,jk2_init() Found child <*> in scoreboard slot <*>,"['2838', '10']"
jk2_init() Found child 2731631 in scoreboard slot -8312238797251504127,jk2_init() Found child <*> in scoreboard slot <*>,"['2836', '9']"
jk2_init() Found child 0x7fa8258cac00 in scoreboard slot 2261841,jk2_init() Found child <*> in scoreboard slot <*>,"['2837', '6']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
jk2_init() Found child 0244c25c in scoreboard slot 3079488924320077240,jk2_init() Found child <*> in scoreboard slot <*>,"['2840', '8']"
jk2_init() Found child 2017030729233092018_0025_m_000002_1194 in scoreboard slot 30729233,jk2_init() Found child <*> in scoreboard slot <*>,"['2841', '6']"
jk2_init() Found child -6354778535477857213547785177553478354778535477856 in scoreboard slot 3547785,jk2_init() Found child <*> in scoreboard slot <*>,"['2842', '9']"
jk2_init() Found child 10.251.107.1-1649239999940418046 in scoreboard slot -1649239999940418046,jk2_init() Found child <*> in scoreboard slot <*>,"['2846', '9']"
jk2_init() Found child -4092914384523432014230143845234431438452344 in scoreboard slot 143845234,jk2_init() Found child <*> in scoreboard slot <*>,"['2843', '7']"
jk2_init() Found child -202561767540x03eb00014194470 in scoreboard slot 0x03eb0001,jk2_init() Found child <*> in scoreboard slot <*>,"['2844', '8']"
jk2_init() Found child 1514038740000##718-749176535135404637##549404##8-749176535135404637-7491765351354046371##1-74917653513540463725-749176535135404637##27448983 in scoreboard slot -749176535135404637,jk2_init() Found child <*> in scoreboard slot <*>,"['2845', '6']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 02494bec,mod_jk child workerEnv in error state <*>,['8']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 00fcc6b8,mod_jk child workerEnv in error state <*>,['8']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 2401645769,mod_jk child workerEnv in error state <*>,['7']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 255244071,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 0223933067801 in scoreboard slot 2239330,jk2_init() Found child <*> in scoreboard slot <*>,"['2857', '9']"
jk2_init() Found child -1180596628202464893 in scoreboard slot 4263664068073345850,jk2_init() Found child <*> in scoreboard slot <*>,"['2854', '7']"
jk2_init() Found child -322a3055c89823447000117a3055c898234394592 in scoreboard slot a3055c898234,jk2_init() Found child <*> in scoreboard slot <*>,"['2855', '8']"
jk2_init() Found child 2377150211192726938897558440128098801119272693889755844 in scoreboard slot 1119272693889755844,jk2_init() Found child <*> in scoreboard slot <*>,"['2856', '6']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state broadcast_13_piece0,mod_jk child workerEnv in error state <*>,['6']
mod_jk child workerEnv in error state https://gsp-ssl.ls.apple.com/dispatcher.arpc,mod_jk child workerEnv in error state <*>,['6']
mod_jk child workerEnv in error state 7116742,mod_jk child workerEnv in error state <*>,['6']
mod_jk child workerEnv in error state 0245cd8c,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 0x06ec-1492402439215451727a20 in scoreboard slot -1492402439215451727,jk2_init() Found child <*> in scoreboard slot <*>,"['2866', '7']"
jk2_init() Found child cp-1.slowvm1.tcloud-pg0.utah.cloudlab.us in scoreboard slot 39.096792]-CCIOReporter-017.xml,jk2_init() Found child <*> in scoreboard slot <*>,"['2867', '8']"
jk2_init() Found child 22530844405520765684236252076568460 in scoreboard slot 520765684,jk2_init() Found child <*> in scoreboard slot <*>,"['2865', '9']"
jk2_init() Found child 10.250.7.9-8435779070374485499 in scoreboard slot -8435779070374485499,jk2_init() Found child <*> in scoreboard slot <*>,"['2864', '6']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 37.535347]=AuthFail:sts:2_rsn:0/IO80211AWDLPeerManager//[2017-07-03_19,mod_jk child workerEnv in error state <*>,['6']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 1514038680000,mod_jk child workerEnv in error state <*>,['6']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 7473411975130090672,mod_jk child workerEnv in error state <*>,['6']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 1514041146000,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 27392978 in scoreboard slot 1408672604432845193,jk2_init() Found child <*> in scoreboard slot <*>,"['2877', '10']"
jk2_init() Found child R25-M1-N2 in scoreboard slot -5421365489363678155,jk2_init() Found child <*> in scoreboard slot <*>,"['2883', '9']"
jk2_init() Found child 0x215a4000 in scoreboard slot https://gs-loc.apple.com/clls/wloc,jk2_init() Found child <*> in scoreboard slot <*>,"['2878', '7']"
jk2_init() Found child 0010656TI6.0_0:0 in scoreboard slot TI6.0_0:0,jk2_init() Found child <*> in scoreboard slot <*>,"['2880', '8']"
jk2_init() Found child -43470542302777278Sat Sep 17 07:49:04 PDT 20053 in scoreboard slot Sat Sep 17 07:49:04 PDT 2005,jk2_init() Found child <*> in scoreboard slot <*>,"['2879', '6']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state rdd_16_2,mod_jk child workerEnv in error state <*>,['6']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state -1751996688557225241,mod_jk child workerEnv in error state <*>,['6']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state /v2/54fadb412c4e40cdbaed9335e4c35a9e/servers/faf974ea-cba5-4e1b-93f4-3a3bc606006f HTTP/1.1,mod_jk child workerEnv in error state <*>,['6']
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state -1851265222873801714,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 10.251.89.155 in scoreboard slot 2971152121,jk2_init() Found child <*> in scoreboard slot <*>,"['3667', '7']"
jk2_init() Found child  1514039520000 in scoreboard slot 33449757,jk2_init() Found child <*> in scoreboard slot <*>,"['3669', '6']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
mod_jk child workerEnv in error state 2462721,mod_jk child workerEnv in error state <*>,['6']
mod_jk child workerEnv in error state -8571819028995448536,mod_jk child workerEnv in error state <*>,['6']
jk2_init() Found child 26043049469:f140:400:a01b:1c543049469:43049469ef3:8f8e:5a10 in scoreboard slot 43049469,jk2_init() Found child <*> in scoreboard slot <*>,"['3672', '7']"
jk2_init() Found child 59484559487125725818052452712572581805245091880 in scoreboard slot 712572581805245,jk2_init() Found child <*> in scoreboard slot <*>,"['3673', '6']"
jk2_init() Found child 2-835101509001457029329-8351015090014570293332 in scoreboard slot -8351015090014570293,jk2_init() Found child <*> in scoreboard slot <*>,"['3674', '8']"
jk2_init() Found child 16996513924436202631797405 in scoreboard slot 699651392443620263,jk2_init() Found child <*> in scoreboard slot <*>,"['3678', '8']"
jk2_init() Found child 154302f7a18c05971733759530 in scoreboard slot 02f7a18c,jk2_init() Found child <*> in scoreboard slot <*>,"['3681', '6']"
jk2_init() Found child 2665620 in scoreboard slot 4072819,jk2_init() Found child <*> in scoreboard slot <*>,"['3679', '9']"
jk2_init() Found child /latest/meta-data/ami-id HTTP/1.1 in scoreboard slot 0x7f9951005740,jk2_init() Found child <*> in scoreboard slot <*>,"['3680', '7']"
workerEnv.init() ok /etc/httpd/conf/workers2.properties,workerEnv.init() ok /etc/httpd/conf/workers2.properties,[]
jk2_init() Found child 10.251.75.49 in scoreboard slot 2902428190,jk2_init() Found child <*> in scoreboard slot <*>,"['3685', '6']"
jk2_init() Found child 10.250.17.177 in scoreboard slot 28234547,jk2_init() Found child <*> in scoreboard slot <*>,"['3698', '9']"
jk2_init() Found child 274223.694116]-io80211Family-002.pcapng89 in scoreboard slot 23.694116]-io80211Family-002.pcapng,jk2_init() Found child <*> in scoreboard slot <*>,"['3690', '6']"
